	app_id	app_name	review_id	language	timestamp_created	timestamp_updated	recommended	votes_helpful	votes_funny	weighted_vote_score	comment_count	steam_purchase	received_for_free	written_during_early_access	author.steamid	author.num_games_owned	author.num_reviews	author.playtime_forever	author.playtime_last_two_weeks	author.playtime_at_review	author.last_played
135	292030	The Witcher 3: Wild Hunt	85154561	schinese	1611336250	1611336250	True	0	0	0.0	0	True	False	False	76561198864412693	16	1	3544.0	3310.0	3499.0	1611387630.0
136	292030	The Witcher 3: Wild Hunt	85154535	english	1611336202	1611336202	True	0	0	0.0	0	True	False	False	76561198048646247	7	1	2390.0	2203.0	2386.0	1611336460.0
137	292030	The Witcher 3: Wild Hunt	85154511	polish	1611336174	1611336174	True	0	0	0.0	0	True	False	False	76561199013119933	15	1	11827.0	1491.0	11821.0	1611336706.0
138	292030	The Witcher 3: Wild Hunt	85154398	schinese	1611336039	1611336039	True	0	0	0.0	0	True	False	False	76561198103800854	8	1	4409.0	4271.0	4319.0	1611342219.0
139	292030	The Witcher 3: Wild Hunt	85154324	turkish	1611335962	1611335962	True	0	0	0.0	0	True	False	False	76561198971467267	8	2	433.0	433.0	215.0	1611351314.0
140	292030	The Witcher 3: Wild Hunt	85154116	schinese	1611335696	1611335696	True	0	0	0.0	0	True	False	False	76561199084691956	8	1	3001.0	3001.0	2763.0	1611349971.0
141	292030	The Witcher 3: Wild Hunt	85154071	russian	1611335652	1611335652	True	0	0	0.0	0	True	False	False	76561198844247593	18	1	3654.0	35.0	3654.0	1610825512.0
142	292030	The Witcher 3: Wild Hunt	85154044	russian	1611335628	1611335628	True	0	0	0.0	0	True	False	False	76561198137978567	9	3	5515.0	351.0	5505.0	1611335629.0
143	292030	The Witcher 3: Wild Hunt	85153890	polish	1611335457	1611335457	True	0	0	0.0	0	True	False	False	76561198320574440	51	5	3288.0	3288.0	3042.0	1611358830.0
144	292030	The Witcher 3: Wild Hunt	85153696	brazilian	1611335229	1611335229	True	1	0	0.523809552192688	0	True	False	False	76561199085913176	7	1	1474.0	1094.0	1260.0	1611372944.0
145	292030	The Witcher 3: Wild Hunt	85153684	english	1611335217	1611335217	True	0	0	0.0	0	True	False	False	76561198248206276	15	1	7566.0	2011.0	7566.0	1611162757.0
146	292030	The Witcher 3: Wild Hunt	85153647	russian	1611335171	1611335171	False	1	0	0.0	0	False	False	False	76561198344619208	70	24	279.0	135.0	261.0	1611336180.0
147	292030	The Witcher 3: Wild Hunt	85152773	russian	1611334116	1611334116	True	0	0	0.0	0	True	False	False	76561199056541559	1	1	262.0	137.0	199.0	1611344702.0
148	292030	The Witcher 3: Wild Hunt	85152637	koreana	1611333951	1611333951	True	0	0	0.0	0	True	False	False	76561198196476087	20	3	12413.0	17.0	12395.0	1611344737.0
149	292030	The Witcher 3: Wild Hunt	85152579	schinese	1611333872	1611333872	True	0	0	0.0	0	True	False	False	76561198331440181	56	5	7415.0	448.0	7415.0	1611333798.0
150	292030	The Witcher 3: Wild Hunt	85152553	russian	1611333843	1611333843	True	3	0	0.0	0	True	False	False	76561198967994588	59	2	15508.0	0.0	15508.0	1607007952.0
